Customer_ID,Full_Name,NIC_Number,Gender,Date_of_Birth,Age,District,Province,Urban_Rural,Customer_Segment,Account_Open_Date,Customer_Tenure_Years,Savings_Balance,Monthly_Deposit_Avg,Monthly_Withdrawal_Avg,Net_Monthly_Flow,Account_Status,Interest_Rate_Tier,Has_Loan,Loan_Type,Loan_Amount,Loan_Tenure_Months,Monthly_Repayment_Amount,Loan_Repayment_Status,Loan_Start_Date,Outstanding_Loan_Balance,Mobile_App_User,Last_Login_Date,Monthly_Transaction_Count,Preferred_Channel,Push_Notification_Enabled,KYC_Status,KYC_Last_Updated,Suspicious_Activity_Flag,PEP_Flag,Has_Fixed_Deposit,FD_Amount,Has_Insurance,Has_Mobile_Wallet,Number_of_Products,Acquisition_Channel,Referral_Source,Last_Campaign_Response,Promo_Code_Used,Age_Band,Debt_to_Savings,Savings_Growing,CrossSell_Opportunity,High_Risk_Flag
FSL-0362,Carol Jones,760549383V,Male,1976-02-23,47,Ratnapura,Sabaragamuwa,Suburban,Regular,2018-05-24,7.9,410292.58,11093.4,7056.37,4037.0299999999997,Active,Silver,Yes,Business,1097225.31,60.0,20115.8,On-Time,2019-04-09,933511.36,No,,1,Online,No,Pending,2023-02-21,No,No,Yes,328455.62,No,No,3,Branch,Friend,Unsubscribed,No,45-54,2.2752333468960124,True,False,False
FSL-0363,Deborah Reed,797164129V,Female,1979-08-04,44,Kurunegala,North Western,Urban,Starter,2015-02-13,11.2,33396.23,1391.27,580.07,811.1999999999999,Active,Standard,Yes,Vehicle,2751630.95,60.0,50446.57,Defaulted,2021-12-03,913744.15,Yes,2023-11-12,32,Agent,Yes,Verified,2021-06-02,No,No,No,,Yes,No,3,Agent,,Ignored,No,35-44,27.360697599699126,True,False,True
FSL-0364,Nicole Cook,712617054V,Male,1971-09-18,52,Colombo,Western,Suburban,Regular,2022-11-30,3.4,594233.01,42936.18,16272.34,26663.84,Active,Silver,No,,,,,,,,Yes,2023-11-11,5,Online,Yes,Verified,2021-02-01,No,No,No,,No,No,1,Branch,,Ignored,No,45-54,,True,True,False
FSL-0365,John Collins,887482007V,Female,1988-09-04,35,Gampaha,Western,Urban,Regular,2016-08-27,9.7,588586.51,14737.1,8341.78,6395.32,Active,Silver,Yes,Business,560256.23,12.0,51356.82,On-Time,2022-12-10,223027.95,Yes,2023-10-24,7,Agent,Yes,Expired,2021-01-08,No,No,No,,No,No,2,Digital,Family,Ignored,No,35-44,0.37892127361192834,True,True,False
FSL-0366,Nancy Allen,753496087V,Male,1975-12-15,48,Colombo,Western,Urban,Regular,2018-02-16,8.2,129532.34,5043.01,2196.62,2846.3900000000003,Active,Standard,No,,,,,,,,Yes,2023-08-15,18,Agent,Yes,Verified,2023-03-31,No,No,No,,No,No,6,Branch,Friend,Unsubscribed,No,45-54,,True,True,False
FSL-0367,Joshua Mitchell,011828108V,Male,2001-07-01,22,Jaffna,Northern,Suburban,Regular,2018-03-28,8.1,181808.63,11268.36,6786.47,4481.89,Inactive,Standard,No,,,,,,,,Yes,2023-12-15,15,Online,Yes,Verified,2020-08-24,No,No,No,,No,Yes,2,Agent,,Ignored,Yes,18-24,,True,True,False
FSL-0368,Anthony Parker,706303600V,Female,1970-05-10,53,Kurunegala,North Western,Suburban,Regular,2016-02-15,10.2,165946.98,6883.53,2737.22,4146.3099999999995,Active,Standard,No,,,,,,,,Yes,2023-11-05,31,Agent,No,Verified,2021-05-13,No,No,No,,No,Yes,2,Branch,,Responded,No,45-54,,True,True,False
FSL-0369,Sandra Roberts,967211467V,Female,1996-08-08,27,Kandy,Central,Suburban,Starter,2021-09-10,4.6,144959.16,11099.64,4651.61,6448.03,Suspended,Standard,No,,,,,,,,Yes,2023-08-25,5,App,Yes,Pending,2021-12-09,No,No,Yes,380232.92,No,Yes,3,Digital,Family,Responded,No,25-34,,True,False,False
FSL-0370,Daniel Reed,763357131V,Male,1976-11-30,47,Colombo,Western,Suburban,Regular,2020-04-12,6.1,448866.68,19589.82,8374.55,11215.27,Active,Silver,Yes,Business,2133361.1,12.0,195558.1,On-Time,2022-01-23,1597007.78,Yes,2023-12-15,22,Online,No,Pending,2022-05-19,No,No,No,,No,No,2,Digital,Family,Unsubscribed,Yes,45-54,3.55786662534185,True,True,False
FSL-0371,Lisa Torres,855909215V,Female,1985-03-31,38,Unknown,Western,Suburban,Regular,2015-11-13,10.5,523550.27,14808.51,6112.69,8695.82,Active,Silver,Yes,Vehicle,1182996.28,24.0,54220.66,On-Time,2019-01-23,431117.28,No,,3,App,Yes,Expired,2021-01-02,No,No,No,,No,Yes,3,Digital,,Unsubscribed,No,35-44,0.8234496374149516,True,True,False
FSL-0372,John Taylor,757849306V,Female,1975-10-11,48,Kurunegala,North Western,Suburban,Premium,2022-05-02,4.0,4819644.73,212556.95,162141.8,50415.15000000002,Active,Gold,Yes,Personal,1830726.34,48.0,41954.15,On-Time,2023-08-29,1291064.75,No,,2,App,No,Expired,2022-12-24,No,No,Yes,113217.78,No,No,3,Referral,Family,Ignored,No,45-54,0.26787550168661495,True,False,False
FSL-0373,Jeffrey Green,903105615V,Male,1990-11-06,33,Colombo,Western,Urban,Regular,2019-02-12,7.2,59057.34,3304.83,1723.73,1581.1,Active,Standard,No,,,,,,,,No,,0,Online,Yes,Verified,2020-02-05,No,No,Yes,312198.24,No,No,2,Agent,Family,Responded,No,25-34,,True,False,False
FSL-0374,Steven Reed,981439084V,Male,1998-05-23,25,Kurunegala,North Western,Rural,Regular,2020-02-20,6.2,557413.73,19312.18,15359.8,3952.380000000001,Inactive,Silver,No,,,,,,,,Yes,2023-09-26,4,App,Yes,Verified,2023-06-01,No,No,No,,No,No,1,Digital,Colleague,Unsubscribed,No,25-34,,True,True,False
FSL-0375,Edward Hill,780925208V,Male,1978-04-02,45,Gampaha,Western,Rural,Regular,2016-04-21,10.0,639042.94,34670.45,31097.7,3572.7499999999964,Active,Silver,No,,,,,,,,No,,5,App,Yes,Verified,2022-06-13,No,No,Yes,1052969.86,Yes,Yes,4,Branch,,Responded,Yes,45-54,,True,False,False
FSL-0376,Susan Johnson,996763126V,Female,1999-06-25,24,Matara,Southern,Urban,Regular,2022-02-13,4.2,268164.33,8924.35,2774.08,6150.27,Active,Silver,Yes,Vehicle,2198083.71,60.0,40298.2,Delayed,2023-10-08,1005953.16,Yes,2023-10-17,26,Agent,No,Verified,2021-11-28,No,No,Yes,1723276.38,No,No,3,Branch,,Ignored,No,18-24,3.7512564031167006,True,False,False
FSL-0377,Christopher Parker,955666657V,Female,1995-03-07,28,Gampaha,Western,Urban,Starter,2019-02-21,7.2,49084.75,3193.03,1822.9,1370.13,Active,Standard,Yes,Housing,1891582.15,60.0,34679.01,On-Time,2023-06-06,226795.2,No,,4,Agent,No,Verified,2023-01-05,No,No,No,,Yes,Yes,4,Digital,,Responded,No,25-34,4.62048192157442,True,False,False
FSL-0378,Kevin Carter,857894567V,Female,1985-10-16,38,Kurunegala,North Western,Rural,Regular,2023-08-22,2.7,303276.25,7987.79,6636.69,1351.1000000000004,Suspended,Silver,No,,,,,,,,Yes,2023-10-16,27,Branch,No,Verified,2022-08-08,No,No,Yes,1759349.6,No,Yes,3,Referral,,Ignored,No,35-44,,True,False,False
FSL-0379,Matthew Nguyen,887797722V,Female,1988-10-05,35,Galle,Southern,Suburban,Regular,2016-07-21,9.8,495570.73,24878.48,8665.26,16213.22,Active,Silver,Yes,Personal,1008809.92,24.0,46237.12,On-Time,2023-07-27,505541.4,Yes,2023-09-03,3,Agent,No,Expired,2020-11-26,No,No,Yes,997120.9,No,Yes,4,Branch,Colleague,Responded,Yes,35-44,1.0201195700157675,True,False,False
FSL-0380,Gary Nelson,002458268V,Male,2000-09-01,23,Galle,Southern,Rural,Starter,2020-08-10,5.7,97999.99,6685.68,5366.76,1318.92,Inactive,Standard,No,,,,,,,,Yes,2023-12-02,6,App,No,Verified,2022-04-12,No,No,No,,Yes,Yes,3,Referral,,Ignored,No,18-24,,True,False,False
FSL-0381,Catherine Morgan,892458877V,Male,1989-09-02,34,Colombo,Western,Urban,Regular,2023-02-18,3.2,448866.68,25902.19,18907.95,6994.239999999998,Active,Silver,No,,,,,,,,Yes,2023-07-02,8,Branch,No,Pending,2023-04-02,No,No,Yes,884496.8,No,No,2,Agent,Family,Responded,No,25-34,,True,False,False
FSL-0382,Charles Nelson,808585259V,Female,1980-12-23,43,Jaffna,Northern,Urban,Regular,2023-10-31,2.5,371293.4,13171.75,6127.23,7044.52,Active,Silver,Yes,Vehicle,126524.44,36.0,3866.02,On-Time,2023-12-15,43971.74,No,,1,Online,Yes,Verified,2021-08-26,No,No,Yes,1254153.9,No,Yes,4,Branch,Friend,Unsubscribed,No,35-44,0.11842855272945868,True,False,False
FSL-0383,Andrew Turner,812336966V,Male,1981-08-21,42,Badulla,Uva,Suburban,Starter,2019-07-21,6.8,74161.28,5487.95,4848.29,639.6599999999999,Active,Standard,No,,,,,,,,Yes,2023-10-12,25,Agent,No,Verified,2020-12-12,No,No,No,,No,No,1,Digital,Colleague,Responded,No,35-44,,True,True,False
FSL-0384,Joshua Moore,990584226V,Male,1999-02-27,24,Jaffna,Northern,Suburban,Regular,2022-02-28,4.2,726915.58,51173.86,41320.21,9853.650000000001,Inactive,Silver,No,,,,,,,,Yes,2023-07-22,25,App,Yes,Verified,2021-11-05,No,No,No,,No,No,1,Digital,Friend,Ignored,No,18-24,,True,True,False
FSL-0385,Nancy Thompson,003445015V,Male,2000-12-09,23,Galle,Southern,Suburban,Regular,2015-06-14,10.9,783914.44,28178.43,13144.84,15033.59,Active,Silver,No,,,,,,,,No,,1,Online,Yes,Verified,2023-04-14,No,No,Yes,1775117.35,Yes,No,3,Digital,Family,Ignored,No,18-24,,True,False,False
FSL-0386,Nicole Jackson,941214522V,Male,1994-05-01,29,Trincomalee,Eastern,Suburban,Regular,2021-07-10,4.8,355209.41,26391.82,19318.52,7073.299999999999,Active,Silver,Yes,,,,,,,,Yes,2023-11-10,31,App,Yes,Verified,2021-07-08,No,No,No,,No,No,1,Referral,Colleague,Unsubscribed,No,25-34,,True,True,False
FSL-0387,Ashley Stewart,985298209V,Female,1998-01-29,25,Gampaha,Western,Rural,Starter,2020-06-20,5.9,5945.01,437.56,265.04,172.51999999999998,Active,Standard,Yes,Business,2035279.76,12.0,186567.31,Defaulted,2022-12-14,795930.67,No,,1,Branch,No,Pending,2021-03-12,No,No,No,,No,No,2,Branch,,Ignored,No,25-34,133.88214149345418,True,True,True
FSL-0388,Barbara Murphy,777583587V,Female,1977-09-15,46,Trincomalee,Eastern,Suburban,Regular,2020-10-16,5.5,785300.44,46497.2,35953.92,10543.279999999999,Inactive,Silver,Yes,Vehicle,1442345.94,36.0,44071.68,On-Time,2022-07-05,553375.98,Yes,2023-12-08,22,Agent,Yes,Verified,2022-05-04,Yes,No,Yes,876696.77,No,Yes,4,Agent,Colleague,Responded,No,45-54,0.7046678593482005,True,False,False
FSL-0389,Susan Collins,835827119V,Female,1983-03-23,40,Colombo,Western,Urban,Regular,2018-08-27,7.7,455293.17,29294.03,22804.96,6489.07,Active,Silver,Yes,Vehicle,365162.0,24.0,16736.59,On-Time,2022-09-15,185403.81,No,,3,App,No,Verified,2023-12-17,No,No,No,,No,Yes,3,Referral,Colleague,Ignored,No,35-44,0.40721851812536525,True,True,False
FSL-0390,Dorothy Davis,765102212V,Female,1976-01-10,48,Jaffna,Northern,Rural,Regular,2016-09-13,9.6,701681.48,38865.08,25046.71,13818.370000000003,Active,Silver,Yes,Vehicle,1739562.85,36.0,53153.31,On-Time,2019-12-20,1193574.28,Yes,2023-12-15,6,Online,No,Verified,2022-07-02,No,No,No,,Yes,Yes,4,Branch,,Unsubscribed,No,45-54,1.701020069676059,True,False,False
FSL-0391,Robert Wilson,982967730V,Male,1998-10-23,25,Kurunegala,North Western,Urban,Regular,2015-07-16,10.8,668706.07,15792.95,14115.52,1677.4300000000003,Active,Silver,No,,,,,,2008-03-20,,No,,4,Online,No,Verified,2023-03-23,No,No,Yes,275072.69,No,Yes,3,Branch,,Ignored,Yes,25-34,,True,False,False
FSL-0392,Gary Evans,731028060V,Male,1973-04-12,50,Matara,Southern,Suburban,Starter,2023-04-15,3.0,27069.77,1078.07,440.94,637.1299999999999,Active,Standard,No,,,,,,,,No,,5,Agent,No,Verified,2021-08-24,Yes,No,Yes,527936.88,No,Yes,3,Branch,,Ignored,No,45-54,,True,False,False
FSL-0393,Jeffrey Edwards,952816810V,Male,1995-10-08,28,Trincomalee,Eastern,Urban,Regular,2017-04-24,9.0,260615.7,6790.03,4210.18,2579.8499999999995,Suspended,Silver,Yes,Housing,1643224.94,12.0,150628.95,On-Time,2020-11-05,1461148.51,No,,1,Online,Yes,Expired,2021-04-22,No,No,No,,Yes,No,3,Agent,Friend,Ignored,No,25-34,5.606525278408016,True,False,False
FSL-0394,Timothy Cook,870241806V,Male,1987-01-24,36,Ratnapura,Sabaragamuwa,Suburban,Premium,2023-08-24,2.7,2212272.0,152359.1,54195.82,98163.28,Active,Gold,No,,,,,,,,No,,0,Branch,No,Verified,2022-09-28,No,No,No,,No,Yes,2,Digital,,Ignored,No,35-44,,True,True,False
FSL-0395,Mark Nelson,701197226V,Male,1970-04-29,53,Kurunegala,North Western,Suburban,Starter,2018-12-23,7.4,57256.9,2210.05,749.61,1460.44,Suspended,Standard,No,,,,,,,,Yes,2023-11-27,7,Agent,No,Verified,2021-07-16,No,No,Yes,1710088.14,Yes,Yes,4,Branch,Family,Ignored,No,45-54,,True,False,False
FSL-0396,Joseph Phillips,992385801V,Male,1999-08-26,24,Jaffna,Northern,Suburban,Starter,2019-09-14,6.6,30000.9,2285.39,2009.27,276.1199999999999,Active,Standard,No,,,,,,,,Yes,2023-06-29,12,App,Yes,Verified,2023-07-04,No,No,No,,Yes,Yes,3,Digital,,Responded,No,18-24,,True,False,False
FSL-0397,Brian Williams,968109604V,Female,1996-11-05,27,Kandy,Central,Urban,Premium,2017-07-01,8.8,914557.55,72516.63,26645.97,45870.66,Active,Silver,No,,,,,,,,No,,4,Agent,Yes,Verified,2023-07-28,Yes,No,No,,No,Yes,2,Referral,,Ignored,Yes,25-34,,True,True,False
FSL-0398,Christine Cook,752364593V,Male,1975-08-24,48,Badulla,Uva,Urban,Starter,2017-07-12,8.8,100585.44,6496.93,4745.1,1751.83,Active,Standard,No,,,,,,,,Yes,2023-08-04,13,Online,Yes,Expired,2023-09-30,No,No,No,,No,No,1,Referral,,Ignored,Yes,45-54,,True,True,False
FSL-0399,,986261786V,Female,1998-05-06,25,Galle,Southern,Rural,Premium,2022-02-12,4.2,653513.18,44233.91,17566.66,26667.250000000004,Active,Silver,No,,,,,,,,Yes,2023-08-28,14,Agent,Yes,Verified,2023-06-26,No,No,No,,No,No,1,Referral,Colleague,Unsubscribed,Yes,25-34,,True,True,False
FSL-0400,Melissa Hall,997752581V,Female,1999-10-02,24,Jaffna,Northern,Rural,Regular,2023-10-08,2.6,305029.35,17855.67,15692.49,2163.1799999999985,Active,Silver,Yes,Business,2498729.97,12.0,229050.25,On-Time,2023-11-14,518122.57,Yes,2023-09-24,29,App,No,Expired,2021-01-08,No,No,No,,Yes,No,3,Branch,Friend,Responded,No,18-24,1.698599069237108,True,False,False
FSL-0401,Janet Phillips,950929692V,Male,1995-04-02,28,Badulla,Uva,Urban,Unknown,2021-01-18,5.3,,15345.25,9491.38,5853.870000000001,Active,Standard,Yes,Housing,1922976.65,60.0,35254.57,On-Time,2021-11-25,1076286.82,No,,3,Branch,Yes,Expired,2022-03-31,No,No,No,,No,Yes,3,Branch,,Unsubscribed,Yes,25-34,,True,False,False
FSL-0402,Betty Morgan,796342094V,Female,1979-05-14,44,Colombo,Western,Rural,Premium,2020-05-23,5.9,4200985.63,276742.35,217019.4,59722.94999999998,Suspended,Gold,Yes,Housing,1955949.64,48.0,44823.85,On-Time,2021-10-14,1582714.69,Yes,2023-08-10,10,Agent,Yes,Pending,2023-10-08,No,No,No,,No,Yes,3,Digital,,Ignored,Yes,35-44,0.3767484179659048,True,True,False
FSL-0403,Nicole Harris,836483045V,Female,1983-05-28,40,Badulla,Uva,Suburban,Regular,2015-10-16,10.5,706576.97,46107.69,33751.02,12356.670000000006,Inactive,Silver,No,,,,,,,,Yes,2024-01-01,18,App,No,Verified,2020-12-10,No,No,No,,No,Yes,2,Digital,Friend,Unsubscribed,No,35-44,,True,True,False
FSL-0404,Rebecca Martin,016728085V,Female,2001-06-21,22,Kurunegala,North Western,Urban,Premium,2023-08-20,2.7,1760916.04,111718.05,52006.92,59711.130000000005,Active,Gold,No,,,,,,,,Yes,2024-01-01,18,Online,Yes,Verified,2022-09-21,No,No,No,,No,Yes,2,Agent,,Ignored,No,18-24,,True,True,False
FSL-0405,Carolyn Collins,718252766V,Female,1971-11-21,52,Trincomalee,Eastern,Rural,Regular,2016-02-08,10.2,468987.91,12685.37,9620.82,3064.550000000001,Active,Silver,No,,,,,,,,No,,3,Agent,No,Verified,2023-08-18,No,No,No,,No,No,1,Agent,,Unsubscribed,No,45-54,,True,True,False
FSL-0406,Linda Johnson,746585788V,Female,1974-06-07,49,Kurunegala,North Western,Rural,Regular,2017-11-04,8.5,299699.37,18275.88,9346.78,8929.1,Suspended,Silver,Yes,Personal,1007311.59,36.0,30778.97,Delayed,2019-08-23,280006.3,No,,4,Online,No,Verified,2020-12-18,Yes,No,No,,No,No,2,Branch,Colleague,Ignored,Yes,45-54,0.9342905859294932,True,True,False
FSL-0407,Daniel Parker,845149146V,Female,1984-01-14,39,Kandy,Central,Rural,Regular,2022-12-07,3.4,398643.69,16033.48,9021.42,7012.0599999999995,Active,Silver,Yes,Housing,1002141.34,12.0,91862.96,On-Time,2023-05-14,874374.11,No,,4,Online,No,Verified,2022-03-26,No,No,Yes,1452164.58,No,No,3,Referral,Family,Ignored,No,35-44,2.1933725076646766,True,False,False
FSL-0408,Ryan Wilson,747375815V,Female,1974-08-25,49,Trincomalee,Eastern,Suburban,Premium,2017-07-09,8.8,2491412.25,55923.16,35164.05,20759.11,Active,Gold,Yes,Business,712182.38,24.0,32641.69,On-Time,2020-01-20,337789.9,No,,1,App,Yes,Expired,2023-06-07,No,No,No,,No,Yes,3,Branch,,Ignored,No,45-54,0.13558169668628708,True,True,False
FSL-0409,Cynthia Cook,017576963V,Female,2001-09-14,22,Matara,Southern,Suburban,Regular,2017-08-19,8.7,269720.68,11173.03,9774.78,1398.25,Active,Silver,No,,,,,,,,No,,1,Branch,Yes,Expired,2022-11-05,No,No,Yes,1669958.14,Yes,Yes,4,Branch,,Responded,No,18-24,,True,False,False
FSL-0410,Jeffrey Evans,926118146V,Female,1992-04-20,31,Gampaha,Western,Rural,Premium,2021-04-12,5.1,2518107.22,148610.26,124461.83,24148.430000000008,Active,Gold,No,,,,,,,,Yes,2023-08-30,6,Online,No,Expired,2020-02-26,No,No,No,,No,No,1,Branch,,Ignored,No,25-34,,True,True,False
FSL-0411,Emily Wright,952069322V,Female,1995-07-25,28,Kurunegala,North Western,Urban,Regular,2022-08-22,3.7,477760.52,34286.03,30258.56,4027.4699999999975,Active,Silver,No,,,,,,,,Yes,2023-12-16,6,App,Yes,Pending,2021-02-02,No,No,No,,Yes,Yes,3,Agent,,Responded,Yes,25-34,,True,False,False
FSL-0412,Kevin Roberts,886047247V,Female,1988-04-13,35,Ratnapura,Sabaragamuwa,Urban,Regular,2016-01-28,10.3,262732.4,8051.34,4494.39,3556.95,Active,Silver,Yes,Vehicle,1234211.88,24.0,56568.04,On-Time,2023-05-02,787496.58,Yes,2023-12-10,8,Online,Yes,Verified,2023-02-14,No,No,Yes,1930839.54,No,Yes,4,Agent,Colleague,Responded,No,35-44,2.9973333323183584,True,False,False
FSL-0413,Sharon Jones,781679162V,Male,1978-06-16,45,Kandy,Central,Suburban,Starter,2016-02-02,10.2,131454.08,9827.1,6484.23,3342.870000000001,Active,Standard,No,,,,,,,,No,,1,Branch,No,Verified,2023-06-28,Yes,No,No,,No,No,1,Referral,Colleague,Responded,No,45-54,,True,True,False
FSL-0414,Carolyn Taylor,921194164V,Male,1992-04-28,31,Trincomalee,Eastern,Urban,Regular,2018-10-13,7.5,751498.24,56900.73,35778.51,21122.22,Active,Silver,Yes,Personal,2022679.99,12.0,185412.33,On-Time,2020-10-30,445341.89,No,,3,Branch,No,Verified,2020-04-30,No,No,No,,No,No,2,Digital,,Responded,No,25-34,0.5926053665807655,True,True,False
FSL-0415,Janet Roberts,946864292V,Female,1994-07-05,29,Matara,Southern,Urban,Regular,2017-03-22,9.1,248508.14,14309.19,7763.35,6545.84,Active,Silver,No,,,,,,,,Yes,2023-08-22,32,Agent,Yes,Expired,2021-08-11,No,No,No,,Yes,No,2,Referral,,Ignored,No,25-34,,True,False,False
FSL-0416,Jennifer Edwards,725569753V,Female,1972-02-25,51,Colombo,Western,Urban,Regular,2025-11-30,0.4,294377.18,15385.86,12220.18,3165.6800000000003,Active,Silver,Yes,Housing,1550799.47,12.0,142156.62,Defaulted,2018-03-21,757796.13,Yes,2023-07-27,22,App,No,Verified,2023-03-15,No,Yes,No,,Yes,No,3,Referral,Friend,Unsubscribed,No,45-54,2.574235305875272,True,False,True
FSL-0417,Amanda Thomas,805907091V,Female,1980-03-30,43,Kurunegala,North Western,Urban,Premium,2017-10-05,8.6,3297936.87,117047.47,99877.39,17170.08,Active,Gold,No,,,,,,,,No,,2,Branch,No,Verified,2021-07-12,No,Yes,No,,No,No,1,Branch,,Responded,Yes,35-44,,True,True,False
FSL-0418,Ryan Williams,757864653V,Female,1975-10-13,48,Gampaha,Western,Suburban,Premium,2023-11-15,2.5,2698415.62,83654.97,41528.6,42126.37,Suspended,Gold,Yes,Business,890180.01,36.0,27199.94,On-Time,2023-12-21,286882.15,No,,3,Branch,No,Verified,2022-10-16,No,No,Yes,1009757.6,Yes,Yes,5,Agent,Family,Responded,No,45-54,0.10631503459796901,True,False,False
FSL-0419,Thomas Martin,977207076V,Female,1997-08-08,26,Ratnapura,Sabaragamuwa,Suburban,Regular,2023-08-17,2.7,52020.49,3954.44,3005.67,948.77,Active,Standard,Yes,Vehicle,179085.8,12.0,16416.2,Defaulted,2023-11-12,148742.29,Yes,2023-07-15,24,Agent,Yes,Verified,2022-03-12,No,No,No,,Yes,No,3,Referral,,Ignored,Yes,25-34,2.859301978893317,True,False,True
FSL-0420,Timothy Jones,963629659V,Male,1996-12-27,27,Matara,Southern,Suburban,Premium,2018-07-24,7.8,755209.07,46132.53,25186.26,20946.27,Active,Silver,No,,,,,,,,Yes,2023-08-22,25,App,Yes,Verified,2021-04-23,Yes,Yes,Yes,836301.81,No,No,2,Digital,,Ignored,Yes,25-34,,True,False,False
FSL-0421,Nicole Roberts,918354937V,Female,1982-09-02,41,Ratnapura,Sabaragamuwa,Rural,Regular,2020-07-02,5.8,497834.63,20266.24,18093.43,2172.8100000000013,Active,Silver,No,,,,,,,,Yes,2023-10-16,25,Branch,Yes,Verified,2020-12-23,No,No,Yes,404601.63,No,Yes,3,Referral,Family,Responded,No,35-44,,True,False,False
FSL-0422,Maria Harris,757236782V,Female,1975-08-11,48,Galle,Southern,Rural,Regular,2019-09-08,6.6,379253.6,17877.52,15578.91,2298.6100000000006,Active,Silver,Yes,Business,442688.3,60.0,8115.95,On-Time,2020-11-25,312405.75,Yes,2023-12-04,25,Agent,Yes,Pending,2022-04-16,No,No,No,,No,No,2,Agent,Colleague,Unsubscribed,No,45-54,0.8237383903541061,True,True,False
FSL-0423,Brian Brown,792726532V,Male,1979-09-29,44,Badulla,Uva,Rural,Regular,2020-10-20,5.5,356791.38,27327.35,8589.02,18738.329999999998,Active,Silver,No,,,,,,,,Yes,2023-12-08,11,Agent,No,Pending,2020-11-04,No,No,No,,Yes,No,2,Referral,,Unsubscribed,No,35-44,,True,False,False
FSL-0424,William Stewart,723412404V,Male,1972-12-06,51,Colombo,Western,Urban,Starter,2015-08-05,10.7,53068.75,1347.78,1157.66,190.1199999999999,Active,Standard,No,,,,,,,,No,,2,App,Yes,Expired,2023-04-09,No,No,No,,Yes,Yes,3,Branch,Family,Responded,Yes,45-54,,True,False,False
FSL-0425,Brian Taylor,016445607V,Female,2001-05-24,22,Galle,Southern,Rural,Regular,2016-08-23,9.7,729164.16,18830.03,6093.91,12736.119999999999,Inactive,Silver,No,,,,,,,,Yes,2023-12-14,3,Online,No,Verified,2021-01-07,No,Yes,No,,No,Yes,2,Referral,Friend,Unsubscribed,Yes,18-24,,True,True,False
FSL-0426,Paul Evans,006427449V,Female,2000-05-21,23,Kandy,Central,Urban,Starter,2022-07-02,3.8,33584.11,1949.67,926.89,1022.7800000000001,Inactive,Standard,No,,,,,,,,Yes,2023-12-22,33,App,No,Verified,2020-12-12,No,No,No,,No,No,1,Digital,,Ignored,Yes,18-24,,True,True,False
FSL-0427,Lisa Morris,817938355V,Female,1981-10-20,42,Kurunegala,North Western,Urban,Regular,2023-07-09,2.8,532220.84,31701.54,15842.89,15858.650000000001,Active,Silver,No,,,,,,,,No,,0,App,Yes,Verified,2022-08-20,No,No,No,,No,Yes,2,Agent,,Ignored,Yes,35-44,,True,True,False
FSL-0428,Deborah Reed,947854160V,Female,1994-10-12,29,Ratnapura,Sabaragamuwa,Urban,Premium,2020-01-17,6.3,4634492.52,116268.84,81357.21,34911.62999999999,Active,Gold,No,,,,,,,,Yes,2023-12-25,10,App,Yes,Verified,2020-05-13,No,No,No,,No,Yes,2,Digital,,Ignored,No,25-34,,True,True,False
FSL-0429,Charles Anderson,986126421V,Female,1998-04-22,25,Gampaha,Western,Suburban,Premium,2016-07-22,9.8,1397845.9,90529.88,31567.17,58962.71000000001,Active,Gold,No,,,,,,,,Yes,2023-12-20,16,Branch,Yes,Verified,2021-10-18,No,No,No,,No,Yes,2,Branch,,Responded,No,25-34,,True,True,False
FSL-0430,Joseph Adams,922821103V,Male,1992-10-08,31,Gampaha,Western,Urban,Premium,2016-08-12,9.7,4451794.92,242738.77,100398.54,142340.22999999998,Active,Gold,No,,,,,,,,Yes,2023-08-22,16,Branch,Yes,Pending,2021-08-30,No,No,Yes,910394.28,No,No,2,Digital,,Unsubscribed,No,25-34,,True,False,False
FSL-0431,Dorothy Bell,723302009V,Male,1972-11-25,51,Gampaha,Western,Suburban,Starter,2015-09-05,10.7,94877.58,6552.46,2280.07,4272.389999999999,Inactive,Standard,No,,,,,Delayed,,,Yes,2023-12-08,7,Online,No,Expired,2022-01-10,No,No,No,,No,No,1,Referral,,Ignored,No,45-54,,True,True,False
FSL-0432,Sharon Hall,918446135V,Female,1991-12-10,32,Badulla,Uva,Rural,Premium,2021-08-02,4.7,1267488.23,77889.53,42515.18,35374.35,Inactive,Gold,Yes,Business,1417690.38,48.0,32488.74,On-Time,2021-12-25,1030916.54,Yes,2023-06-07,10,Online,Yes,Expired,2020-11-01,No,Yes,No,,No,Yes,3,Branch,Family,Responded,No,25-34,0.8133539354444341,True,True,False
FSL-0433,Joshua Moore,788191355V,Female,1978-11-15,45,Ratnapura,Sabaragamuwa,Urban,Regular,2021-02-28,5.2,236582.28,7427.92,4932.84,2495.08,Active,Silver,Yes,Housing,1487659.32,12.0,136368.77,On-Time,2021-10-03,233369.37,Yes,2023-10-01,20,Branch,Yes,Expired,2021-03-19,No,Yes,No,,Yes,No,3,Agent,,Responded,Yes,45-54,0.9864194816281253,True,False,False
FSL-0434,Dorothy Wright,008243099V,Female,2000-11-19,23,Jaffna,Northern,Suburban,Regular,2015-03-14,11.1,368721.0,16599.83,7066.11,9533.720000000001,Active,Silver,Yes,Vehicle,1919920.71,48.0,43998.18,Delayed,2021-06-03,748085.08,No,,5,Branch,No,Expired,2023-07-19,No,No,No,,No,No,2,Branch,,Ignored,No,18-24,2.028864859880506,True,True,False
